1523447384175.00000
6.75338, 10.50234, 4.74926, 1523447384303.00000
6.68254, 10.51109, 4.84136, 1523447384343.00000
6.60782, 10.53940, 4.90931, 1523447384346.00000
6.52882, 10.56668, 4.97742, 1523447384386.00000
6.44141, 10.69831, 4.93052, 1523447384427.00000
6.35422, 10.71632, 5.00298, 1523447384468.00000
6.26727, 10.63667, 5.18365, 1523447384471.00000
6.16839, 10.64999, 5.26285, 1523447384511.00000
6.06423, 10.67499, 5.33606, 1523447384551.00000
5.94634, 10.77311, 5.31143, 1523447384592.00000
5.85190, 10.71653, 5.46352, 1523447384595.00000
5.73781, 10.73996, 5.52540, 1523447384635.00000
5.62149, 10.76333, 5.57982, 1523447384676.00000
5.47696, 10.84765, 5.55772, 1523447384717.00000
5.35369, 10.86869, 5.61015, 1523447384720.00000
5.22845, 10.88492, 5.66608, 1523447384760.00000
5.10885, 10.84321, 5.79995, 1523447384800.00000
4.97289, 10.86298, 5.85164, 1523447384841.00000
4.83568, 10.88287, 5.89470, 1523447384844.00000
4.70097, 10.90891, 5.92730, 1523447384884.00000
4.55546, 10.93672, 5.95584, 1523447384925.00000
4.41451, 10.96610, 5.97395, 1523447384965.00000
4.26676, 11.00262, 5.98452, 1523447384968.00000
4.11852, 11.03805, 5.98728, 1523447385008.00000
3.92743, 11.24978, 5.82369, 1523447385049.00000
3.78372, 11.27436, 5.82401, 1523447385090.00000
3.63014, 11.28087, 5.83497, 1523447385093.00000
3.46753, 11.27573, 5.84319, 1523447385133.00000
3.34830, 11.24555, 5.87926, 1523447385174.00000
3.22905, 11.20099, 5.92038, 1523447385214.00000
3.11789, 11.13889, 5.97212, 1523447385217.00000
3.03188, 11.05132, 6.04721, 1523447385257.00000
3.09557, 10.76529, 6.34780, 1523447385298.00000
2.89416, 10.83264, 6.23758, 1523447385339.00000
2.96334, 10.50071, 6.56416, 1523447385342.00000
2.91437, 10.37111, 6.67205, 1523447385382.00000
2.85911, 10.23400, 6.77642, 1523447385422.00000
2.74277, 10.04034, 6.89759, 1523447385463.00000
2.72926, 9.99211, 6.96258, 1523447385504.00000
2.65826, 9.80112, 7.07235, 1523447385508.00000
2.69581, 9.76182, 7.12350, 1523447385548.00000
2.59315, 9.58761, 7.21948, 1523447385588.00000
2.48674, 9.59049, 7.23434, 1523447385629.00000
2.68667, 9.53841, 7.28501, 1523447385632.00000
2.54309, 9.28726, 7.40682, 1523447385672.00000
2.53629, 9.28578, 7.43016, 1523447385713.00000
2.54514, 9.11167, 7.51147, 1523447385753.00000
2.49797, 9.12150, 7.51779, 1523447385756.00000
2.68006, 9.04658, 7.55533, 1523447385796.00000
2.64162, 8.95858, 7.60225, 1523447385837.00000
2.67438, 8.87565, 7.63652, 1523447385878.00000
2.70342, 8.78213, 7.66936, 1523447385881.00000
2.52498, 8.70437, 7.32413, 1523447385921.00000
2.78471, 8.64079, 7.75778, 1523447386294.00000
2.78118, 8.55486, 7.83350, 1523447386335.00000
2.84141, 8.47489, 7.89464, 1523447386375.00000
2.87924, 8.41752, 7.94880, 1523447386378.00000
2.81797, 8.29657, 8.01108, 1523447386876.00000
2.90213, 8.21289, 8.09026, 1523447386916.00000
2.87220, 8.13206, 8.13944, 1523447386958.00000
2.96480, 8.05833, 8.20370, 1523447387413.00000
2.92705, 7.96713, 8.25746, 1523447387455.00000
3.02981, 7.91027, 8.31070, 1523447387496.00000
2.98457, 7.80165, 8.37226, 1523447387537.00000
3.07768, 7.73027, 8.42753, 1523447387994.00000
3.04306, 7.63259, 8.49425, 1523447383940.00000
3.14988, 7.58499, 8.52334, 1523447383981.00000
3.09827, 7.45600, 8.60584, 1523447384021.00000
3.18881, 7.37881, 8.63897, 1523447384024.00000
3.15385, 7.27081, 8.71419, 1523447384520.00000
3.16520, 7.17306, 8.65305, 1523447384562.00000
3.25652, 7.07775, 8.77361, 1523447384603.00000
3.24093, 6.88777, 8.90379, 1523447385058.00000
3.29802, 6.89852, 8.93802, 1523447385061.00000
3.32011, 6.70978, 9.02026, 1523447385101.00000
3.40072, 6.73283, 9.03477, 1523447385141.00000
3.41285, 6.55147, 9.12501, 1523447385638.00000
3.50224, 6.58457, 9.13321, 1523447385641.00000
3.51707, 6.41104, 9.21972, 1523447385681.00000
3.61283, 6.45185, 9.22582, 1523447385722.00000
3.63066, 6.28297, 9.30797, 1523447386219.00000
3.75817, 6.33117, 9.26019, 1523447386222.00000
3.74975, 6.16890, 9.39828, 1523447386262.00000
3.85600, 6.23495, 9.39176, 1523447386303.00000
3.87962, 6.08026, 9.48278, 1523447386799.00000
3.99486, 6.15009, 9.47964, 1523447386802.00000
4.04621, 6.10574, 9.52434, 1523447386842.00000
4.08313, 6.03584, 9.48606, 1523447386883.00000
4.21271, 6.02107, 9.59429, 1523447387340.00000
4.23818, 5.86761, 9.70076, 1523447387381.00000
4.35192, 5.94475, 9.69633, 1523447387421.00000
4.38451, 5.80007, 9.79466, 1523447387424.00000
4.50271, 5.88357, 9.77938, 1523447387464.00000
4.53361, 5.74926, 9.88820, 1523447387961.00000
4.63468, 5.84231, 9.89543, 1523447388002.00000
4.67971, 5.82305, 9.97988, 1523447388005.00000
4.77120, 5.68282, 10.02070, 1523447383949.00000
4.88431, 5.78811, 9.98967, 1523447384404.00000
4.93265, 5.66472, 10.09402, 1523447384446.00000
5.02624, 5.77544, 10.08531, 1523447384486.00000
5.09304, 5.65798, 10.16457, 1523447384489.00000
5.18208, 5.77874, 10.15680, 1523447384985.00000
5.26639, 5.78259, 10.18884, 1523447385026.00000
5.32515, 5.78498, 10.25302, 1523447385067.00000
5.46332, 5.81852, 10.21288, 1523447385070.00000
5.48917, 5.77683, 10.31214, 1523447385564.00000
5.62748, 5.77411, 10.29958, 1523447385567.00000
5.65255, 5.75463, 10.37289, 1523447385607.00000
5.77870, 5.72428, 10.35723, 1523447385648.00000
5.81729, 5.72438, 10.42929, 1523447386105.00000
5.94984, 5.71806, 10.39470, 1523447386146.00000
5.98357, 5.68377, 10.48035, 1523447386186.00000
6.25078, 5.74164, 10.67079, 1523447386189.00000
6.16041, 5.51589, 10.50970, 1523447386229.00000
6.21677, 5.59423, 10.48111, 1523447386726.00000
6.29691, 5.45074, 10.50375, 1523447386767.00000
6.38218, 5.54208, 10.42391, 1523447386770.00000
6.43918, 5.42396, 10.48487, 1523447386810.00000
6.48043, 5.51367, 10.47030, 1523447387265.00000
6.57840, 5.38908, 10.46287, 1523447387306.00000
6.65124, 5.49114, 10.39413, 1523447387309.00000
6.72307, 5.37615, 10.42968, 1523447387349.00000
6.79140, 5.48639, 10.35891, 1523447387845.00000
6.83816, 5.48851, 10.38088, 1523447387886.00000
6.95066, 5.48648, 10.30681, 1523447387889.00000
6.98485, 5.47919, 10.33077, 1523447387929.00000
7.09908, 5.48458, 10.25057, 1523447384330.00000
7.13302, 5.45525, 10.28020, 1523447384370.00000
7.19495, 5.44765, 10.10994, 1523447384374.00000
7.32609, 5.32146, 10.24741, 1523447384413.00000
7.40583, 5.39569, 10.15862, 1523447384869.00000
7.48516, 5.28835, 10.21383, 1523447384909.00000
7.55876, 5.37048, 10.12268, 1523447384912.00000
7.60109, 5.36414, 10.15612, 1523447384952.00000
7.71753, 5.36210, 10.09131, 1523447385410.00000
7.75598, 5.33107, 10.11069, 1523447385450.00000
7.85859, 5.29103, 10.14856, 1523447385490.00000
7.93812, 5.28626, 10.01412, 1523447385492.00000
7.96842, 5.26913, 9.87286, 1523447385532.00000
8.11011, 5.14568, 9.99104, 1523447385990.00000
8.18684, 5.19338, 9.87731, 1523447386030.00000
8.26824, 5.09990, 9.92491, 1523447386070.00000
8.33323, 5.14564, 9.81982, 1523447386072.00000
8.42054, 5.04588, 9.85385, 1523447386112.00000
8.49633, 5.09528, 9.70321, 1523447386569.00000
8.50124, 5.09680, 9.62570, 1523447386609.00000
8.66744, 5.07015, 9.68275, 1523447386611.00000
8.64234, 5.04149, 9.57140, 1523447386651.00000
8.78408, 5.00339, 9.64293, 1523447386654.00000
8.78309, 4.96630, 9.53031, 1523447387150.00000
8.91535, 4.91687, 9.61057, 1523447387189.00000
8.94684, 4.85875, 9.60170, 1523447387192.00000
9.06835, 4.76899, 9.60042, 1523447387232.00000
9.09019, 4.75197, 9.54826, 1523447387234.00000
9.20952, 4.68159, 9.52439, 1523447387688.00000
9.26750, 4.54487, 9.22362, 1523447387728.00000
9.37007, 4.48159, 9.52423, 1523447387731.00000
9.43050, 4.52011, 9.32602, 1523447387771.00000
9.49768, 4.38763, 9.47645, 1523447387773.00000
9.53703, 4.43804, 9.27413, 1523447384173.00000
9.50948, 4.42632, 9.22763, 1523447384212.00000
9.71257, 4.38221, 9.28038, 1523447384214.00000
9.60995, 4.32759, 9.17416, 1523447384253.00000
9.81519, 4.27054, 9.22623, 1523447384256.00000
9.69485, 4.20394, 9.12245, 1523447384710.00000
9.88140, 4.13438, 9.18817, 1523447384712.00000
9.76875, 4.05122, 9.07644, 1523447384752.00000
9.99966, 3.96757, 9.12957, 1523447384755.00000
9.82518, 3.87222, 9.02982, 1523447384795.00000
10.02635, 3.77819, 9.09757, 1523447385291.00000
9.85997, 3.66225, 8.98037, 1523447385293.00000
9.95335, 3.51076, 8.93781, 1523447385333.00000
9.90656, 3.40820, 9.00949, 1523447385335.00000
9.99852, 3.17215, 9.08058, 1523447385374.00000
10.07099, 3.09144, 8.72965, 1523447385871.00000
9.91570, 3.04027, 8.89387, 1523447385873.00000
9.90942, 2.91305, 8.85084, 1523447385913.00000
9.90960, 2.77858, 8.79321, 1523447385915.00000
9.90732, 2.63426, 8.73567, 1523447385955.00000
10.17857, 2.20306, 8.33446, 1523447385957.00000
9.88383, 2.36119, 8.62790, 1523447386453.00000
9.94936, 2.18526, 8.46308, 1523447386457.00000
9.85385, 2.07631, 8.59280, 1523447386494.00000
9.80243, 1.96322, 8.48676, 1523447386496.00000
9.77469, 1.81759, 8.41287, 1523447386534.00000
9.75164, 1.66817, 8.33604, 1523447386537.00000
9.81213, 1.27393, 7.90637, 1523447387033.00000
9.80217, 1.33166, 8.06609, 1523447387035.00000
9.76938, 1.20345, 8.02382, 1523447387074.00000
9.75434, 0.97479, 8.26080, 1523447387077.00000
9.79883, 0.99684, 8.02158, 1523447387115.00000
9.59853, 0.83451, 7.89620, 1523447387117.00000
9.72918, 0.40028, 7.44977, 1523447387612.00000
9.66837, -0.00622, 7.04544, 1523447387615.00000
9.51413, 0.45426, 7.57521, 1523447387653.00000
9.37980, 0.42095, 7.66686, 1523447387655.00000
9.49847, 0.00300, 7.30233, 1523447384096.00000
9.29406, 0.26722, 7.55638, 1523447384098.00000
9.16765, 0.23248, 7.63160, 1523447384138.00000
9.18690, -0.01185, 7.81540, 1523447384140.00000
9.04290, -0.04836, 7.33118, 1523447384179.00000
9.01912, 0.02385, 7.40598, 1523447384181.00000
9.06823, -0.38391, 7.12561, 1523447384677.00000
8.81038, -0.15444, 7.24406, 1523447384679.00000
8.79300, -0.07434, 7.31429, 1523447384719.00000
8.82340, -0.47808, 7.08889, 1523447384721.00000
8.58061, -0.03986, 7.38030, 1523447384761.00000
8.44040, -0.01372, 7.46325, 1523447384763.00000
8.38222, -0.34452, 6.84517, 1523447385259.00000
8.29678, 0.01664, 7.45974, 1523447385299.00000
8.16664, 0.03978, 7.58058, 1523447385302.00000
8.13389, 0.05656, 7.54058, 1523447385342.00000
8.02810, 0.06658, 7.61999, 1523447385344.00000
8.02909, -0.11221, 7.82846, 1523447385840.00000
7.94825, 0.04888, 7.51559, 1523447385881.00000
8.01908, -0.33843, 7.23473, 1523447385883.00000
7.99933, 0.00998, 7.23204, 1523447385922.00000
7.64443, 0.13216, 7.60787, 1523447385924.00000
7.58333, 0.14224, 7.68846, 1523447386380.00000
7.50230, 0.17211, 7.54551, 1523447386418.00000
7.46549, -0.05732, 7.78870, 1523447386420.00000
7.38513, 0.23904, 7.50910, 1523447386423.00000
7.23292, 0.21113, 7.38650, 1523447386461.00000
7.14478, 0.14008, 7.40345, 1523447386463.00000
7.10156, 0.22958, 7.21377, 1523447387000.00000
6.97272, 0.08640, 6.74081, 1523447387002.00000
6.89055, 0.11892, 7.02352, 1523447387041.00000
6.81822, 0.13604, 6.82189, 1523447387043.00000
6.74119, 0.06677, 6.73924, 1523447387081.00000
6.70731, 0.07030, 6.53256, 1523447387084.00000
6.59668, -0.58504, 5.51412, 1523447387539.00000
6.54398, -0.02412, 6.27371, 1523447387541.00000
6.49346, -0.02804, 6.11643, 1523447387580.00000
6.44019, -0.07275, 6.01170, 1523447387582.00000
6.40677, -0.08778, 5.83067, 1523447387620.00000
6.33060, -0.65760, 4.85965, 1523447387623.00000
6.39158, -0.10614, 5.49375, 1523447384024.00000
6.24759, -0.71120, 4.59040, 1523447384028.00000
6.32024, -0.08531, 5.31520, 1523447384065.00000
6.18019, -0.66344, 4.51357, 1523447384067.00000
6.24873, -0.07424, 5.29409, 1523447384106.00000
6.11701, -0.57659, 4.53436, 1523447384108.00000
6.18872, 0.04369, 5.36890, 1523447384606.00000
6.06225, -0.46383, 4.65396, 1523447384645.00000
6.13655, 0.19687, 5.57884, 1523447384647.00000
6.02067, -0.28084, 4.92993, 1523447384687.00000
6.09556, 0.42121, 5.91303, 1523447384689.00000
5.97141, -0.09496, 5.31333, 1523447385185.00000
6.01468, 0.36908, 6.54401, 1523447385187.00000
5.93023, 0.69838, 6.80561, 1523447385227.00000
5.99101, 0.65301, 7.07267, 1523447385267.00000
5.95825, 0.99324, 7.24829, 1523447385269.00000
5.98308, 0.95744, 7.51285, 1523447385764.00000
5.93429, 1.27048, 7.68508, 1523447385766.00000
5.98634, 1.24630, 7.88736, 1523447385806.00000
5.94314, 1.54168, 8.03586, 1523447385808.00000
5.99842, 1.54760, 8.19388, 1523447385848.00000
5.94307, 1.79924, 8.34715, 1523447385851.00000
6.03165, 1.78395, 8.46080, 1523447386347.00000
5.97571, 2.04986, 8.58591, 1523447386387.00000
6.08360, 2.04063, 8.66538, 1523447386389.00000
6.05385, 2.30173, 8.74289, 1523447386428.00000
6.15075, 2.28897, 8.81287, 1523447386888.00000
6.02202, 2.51656, 8.95100, 1523447386927.00000
6.24611, 2.51517, 8.54204, 1523447386967.00000
6.32796, 2.87268, 8.87751, 1523447386970.00000
6.38110, 2.75096, 8.67494, 1523447387010.00000
6.41586, 3.10872, 9.03060, 1523447387467.00000
6.43396, 3.01053, 9.22937, 1523447387507.00000
6.38128, 3.23085, 9.36097, 1523447387509.00000
6.52345, 3.22081, 9.39777, 1523447387549.00000
6.49495, 3.44363, 9.48824, 1523447387551.00000
6.62807, 3.42358, 9.52207, 1523447383952.00000
6.64189, 3.65616, 9.54755, 1523447383991.00000
6.74242, 3.63237, 9.61314, 1523447383994.00000
6.75796, 3.87013, 9.62308, 1523447384034.00000
6.86195, 3.85753, 9.67155, 1523447384074.00000
6.87664, 4.08806, 9.67642, 1523447384532.00000
6.98613, 4.08080, 9.70866, 1523447384572.00000
6.98197, 4.31074, 9.72825, 1523447384574.00000
7.06102, 4.42327, 9.71683, 1523447384613.00000
7.15458, 4.52887, 9.68428, 1523447384616.00000
7.27642, 4.66429, 9.62604, 1523447385154.00000
7.30567, 4.72121, 9.66641, 1523447385194.00000
7.43126, 4.86084, 9.59934, 1523447385196.00000
7.46100, 4.88431, 9.64216, 1523447385236.00000
7.58241, 5.00103, 9.57879, 1523447385263.00000
7.61654, 5.01987, 9.61980, 1523447385734.00000
7.73808, 5.11431, 9.55875, 1523447385775.00000
7.77532, 5.13022, 9.59281, 1523447385778.00000
7.84384, 5.18612, 9.45057, 1523447385816.00000
7.98965, 5.11906, 9.59909, 1523447386275.00000
8.04021, 5.27377, 9.54477, 1523447386314.00000
8.16900, 5.22796, 9.57609, 1523447386317.00000
8.22959, 5.38011, 9.49147, 1523447386356.00000
8.27472, 5.44929, 9.39258, 1523447386396.00000
8.42704, 5.39580, 9.53375, 1523447386895.00000
8.46786, 5.55352, 9.49469, 1523447386936.00000
8.54419, 5.61818, 9.36929, 1523447386976.00000
8.70198, 5.57790, 9.50140, 1523447386979.00000
8.78251, 5.71444, 9.45279, 1523447387435.00000
8.82851, 5.78798, 9.45970, 1523447387475.00000
8.95444, 5.84742, 9.42326, 1523447387516.00000
9.00227, 5.90120, 9.43414, 1523447387557.00000
9.12589, 5.97060, 9.38535, 1523447387973.00000
9.17875, 6.00275, 9.40244, 1523447383917.00000
9.30490, 6.05657, 9.35633, 1523447383958.00000
9.35772, 6.09276, 9.36016, 1523447383960.00000
9.48506, 6.13320, 9.32226, 1523447384457.00000
9.53719, 6.17599, 9.32297, 1523447384497.00000
9.66321, 6.21851, 9.27108, 1523447384499.00000
9.71738, 6.24973, 9.27302, 1523447384539.00000
9.85363, 6.26186, 9.23221, 1523447384543.00000
9.90388, 6.31984, 9.20860, 1523447385037.00000
10.03601, 6.34202, 9.16047, 1523447385077.00000
10.09128, 6.38807, 9.13664, 1523447385079.00000
10.22775, 6.40295, 9.08759, 1523447385119.00000
10.28421, 6.45342, 9.05249, 1523447385574.00000
10.39939, 6.45525, 8.97060, 1523447385577.00000
10.54988, 6.50327, 8.85594, 1523447385617.00000
10.63114, 6.48905, 8.93991, 1523447385620.00000
10.72818, 6.58130, 8.78969, 1523447385658.00000
10.81251, 6.57293, 8.86199, 1523447385661.00000
10.93116, 6.66236, 8.67561, 1523447386197.00000
10.97675, 6.67063, 8.78993, 1523447386200.00000
11.07760, 6.76733, 8.62622, 1523447386238.00000
11.12235, 6.78774, 8.72598, 1523447386242.00000
11.19107, 6.88807, 8.60962, 1523447386281.00000
11.25887, 6.90644, 8.66667, 1523447386736.00000
11.31169, 7.01477, 8.56457, 1523447386739.00000
