1523463933999.0000
9.489033, 2.517863, 2.075657, 1523463933999.0000
9.487246, 2.516168, 2.082769, 1523463934082.1704
9.492138, 2.51223, 2.087956, 1523463934165.3413
9.493892, 2.509731, 2.0876, 1523463934248.5581
9.491261, 2.506891, 2.076224, 1523463934331.7747
9.494903, 2.499497, 2.091386, 1523463934414.9912
9.496183, 2.502541, 2.083111, 1523463934498.3000
9.49629, 2.495613, 2.085013, 1523463934581.5630
9.500219, 2.495871, 2.079435, 1523463934664.9175
9.501209, 2.49601, 2.081311, 1523463934748.2263
9.494026, 2.497051, 2.084671, 1523463934831.6272
9.495464, 2.494849, 2.096135, 1523463934914.9819
9.490655, 2.500054, 2.08566, 1523463934998.3369
9.489226, 2.497106, 2.081456, 1523463935081.6919
9.492061, 2.501344, 2.086857, 1523463935165.1392
9.491459, 2.495585, 2.081367, 1523463935248.5400
9.490986, 2.491142, 2.087806, 1523463935331.8948
9.485316, 2.486813, 2.071096, 1523463935415.3420
9.485764, 2.485972, 2.0734, 1523463935498.6968
9.484712, 2.47855, 2.079954, 1523463935582.0056
9.484296, 2.474052, 2.079604, 1523463935665.2222
9.474369, 2.466413, 2.071937, 1523463935748.3469
9.468848, 2.464368, 2.075578, 1523463935831.5635
9.471678, 2.466006, 2.076564, 1523463935914.7800
9.451859, 2.448436, 2.089326, 1523463935998.0430
9.446648, 2.442983, 2.07407, 1523463936081.2598
9.426748, 2.435619, 2.074717, 1523463936164.4766
9.421771, 2.426818, 2.077974, 1523463936247.7854
9.400644, 2.426064, 2.060805, 1523463936331.0940
9.383501, 2.422983, 2.055498, 1523463936414.4949
9.359795, 2.421658, 2.053962, 1523463936497.8960
9.33599, 2.43395, 2.042984, 1523463936581.2512
9.306362, 2.454319, 2.040719, 1523463936664.6062
9.271441, 2.477675, 2.032249, 1523463936748.0073
9.239326, 2.512934, 2.016737, 1523463936831.5007
9.211482, 2.562228, 2.021735, 1523463936914.9939
9.189245, 2.61396, 2.014043, 1523463936998.3489
9.177881, 2.672434, 2.022941, 1523463937081.5654
9.184005, 2.725628, 2.045923, 1523463937164.6904
9.171732, 2.759326, 2.058126, 1523463937248.0457
9.169915, 2.807629, 2.037084, 1523463937331.7695
9.151213, 2.860777, 2.051468, 1523463937415.6313
9.13581, 2.896154, 2.05012, 1523463937499.4011
9.09444, 2.940707, 2.033605, 1523463937582.9404
9.051067, 2.991012, 2.020641, 1523463937666.3416
8.987917, 3.036232, 2.016689, 1523463937749.5122
8.930726, 3.081005, 2.026553, 1523463937832.5906
8.878294, 3.128202, 2.052093, 1523463937915.8535
8.83784, 3.187391, 2.045396, 1523463937999.3008
8.808981, 3.243682, 2.050304, 1523463938082.5637
8.77949, 3.300544, 2.057432, 1523463938165.5042
8.764501, 3.363337, 2.034857, 1523463938248.3521
8.748392, 3.447488, 2.023212, 1523463938331.1079
8.740186, 3.520881, 2.019637, 1523463938413.7253
8.735797, 3.60082, 2.033975, 1523463938496.0205
8.729014, 3.673167, 2.048735, 1523463938578.2236
8.727835, 3.730924, 2.053969, 1523463938660.7034
8.72164, 3.803111, 2.055578, 1523463938743.6897
8.69516, 3.879597, 2.046501, 1523463938827.0444
8.667221, 3.965115, 2.027424, 1523463938910.4456
8.635474, 4.04985, 2.030336, 1523463938993.8926
8.60476, 4.137798, 2.025033, 1523463939077.4316
8.573209, 4.21577, 2.045433, 1523463939161.1094
8.558602, 4.29776, 2.04259, 1523463939245.1096
8.549607, 4.373142, 2.055834, 1523463939329.0637
8.53975, 4.448649, 2.056037, 1523463939412.5566
8.524946, 4.538178, 2.049735, 1523463939495.6814
8.523268, 4.620342, 2.03844, 1523463939578.5752
8.528457, 4.699881, 2.035481, 1523463939661.4233
8.53194, 4.783219, 2.050301, 1523463939744.2253
8.533278, 4.857704, 2.058348, 1523463939827.0273
8.524692, 4.943071, 2.053393, 1523463939909.8291
8.511911, 5.03962, 2.061775, 1523463939992.8616
8.499163, 5.123628, 2.054695, 1523463940075.9861
8.488126, 5.209326, 2.038096, 1523463940159.2949
8.476528, 5.306846, 2.030014, 1523463940242.7419
